userId,movieId,true_rating
8788,1682,4.0
8788,500,3.5
8788,2710,2.0
8788,2005,3.0
8788,2599,4.0
8788,58559,4.0
8788,2858,4.5
8788,6942,4.0
8788,1961,3.5
8788,1073,2.5
8788,35836,5.0
8788,5679,4.0
8788,1644,4.0
8788,46578,5.0
8788,1270,3.5
8788,2329,4.5
8788,5816,4.0
8788,4306,4.0
8788,3948,2.5
8788,19,1.5
8788,5418,4.0
8788,2424,4.5
8788,317,3.0
8788,180,4.5
8788,4886,2.5
8788,2700,2.5
8788,1380,1.5
8788,47,5.0
8788,4995,4.0
8788,337,0.5
8788,356,4.0
8788,6502,4.0
8788,4239,3.0
8788,1777,4.5
8788,4308,3.0
8788,4246,3.0
8788,377,3.0
8788,1569,3.5
8788,1917,4.0
8788,2321,2.5
8788,8665,4.0
8788,48385,4.0
8788,1485,3.0
8788,6378,4.0
8788,7153,4.5
8788,4571,0.5
8788,527,4.5
8788,3793,3.0
8788,364,4.0
8788,4993,4.5
8788,4720,4.0
8788,33794,4.0
8788,2078,2.0
8788,1729,3.5
8788,5989,4.5
8788,2081,3.5
8788,34,3.0
8788,1784,4.0
8788,48774,4.5
8788,1265,0.5
8788,153,2.5
8788,596,2.0
8788,508,4.5
8788,587,0.5
8788,594,3.5
8788,2080,2.5
8788,4963,4.5
8788,3994,1.5
8788,2144,4.0
8788,8949,4.0
8788,3911,5.0
8788,539,3.5
8788,1639,4.0
8788,2248,4.0
8788,1029,2.0
8788,3255,3.5
8788,2571,4.0
8788,1022,4.5
8788,4979,4.5
8788,3147,3.5
8788,344,3.0
8788,30793,3.5
8788,8376,4.0
8788,8961,5.0
8788,592,3.0
8788,3160,1.5
8788,2706,4.0
8788,8784,5.0
8788,3052,4.0
8788,48394,4.0
8788,1552,0.5
8788,7361,3.5
8788,34162,4.5
8788,6373,4.0
8788,30707,4.5
8788,3535,1.0
8788,4034,4.0
8788,3408,4.0
8788,231,1.0
8788,7438,5.0
8788,551,2.5
8788,410,1.0
8788,1258,4.5
8788,2291,1.0
8788,2012,2.5
8788,2692,4.5
8788,5669,3.5
8788,4896,4.5
8788,33679,3.5
8788,586,2.0
8788,780,4.0
8788,62,1.0
8788,2671,3.5
8788,2987,3.0
8788,39,4.0
8788,33166,4.5
8788,4878,0.5
8788,4310,4.0
8788,6874,5.0
8788,4226,5.0
8788,223,4.5
8788,56367,5.0
8788,7254,3.0
8788,736,3.0
8788,8360,3.0
8788,595,3.5
8788,1704,3.5
8788,40815,4.5
8788,2762,3.0
8788,48780,4.0
8788,5952,4.5
8788,300,4.0
8788,784,1.0
8788,2054,1.5
8788,4816,2.5
8788,2085,4.0
8788,4447,4.0
8788,2124,2.0
8788,597,4.0
8788,593,4.5
8788,2683,3.0
108773,1923,4.5
108773,1552,2.0
108773,4638,4.0
108773,1339,3.0
108773,1544,3.0
108773,1597,4.0
108773,111,5.0
108773,1252,4.5
108773,235,4.0
108773,733,4.5
108773,172,2.5
108773,104,3.5
108773,4306,4.5
108773,1199,4.5
108773,1246,4.5
108773,4270,4.0
108773,6218,4.0
108773,1912,4.0
108773,1997,5.0
108773,3753,3.0
108773,8798,4.5
108773,8361,2.5
108773,163,3.0
108773,908,5.0
108773,2058,4.0
108773,5378,2.5
108773,903,4.0
108773,6539,4.5
108773,1610,4.5
108773,2997,5.0
108773,3421,4.5
108773,912,5.0
108773,1233,5.0
108773,3702,4.5
108773,1396,4.0
108773,353,3.5
108773,1287,4.5
108773,4226,4.5
108773,4720,3.5
108773,3793,3.5
108773,1372,4.0
108773,1347,3.5
108773,8636,4.0
108773,5299,4.5
108773,2599,4.5
108773,1060,4.5
108773,1994,5.0
108773,1129,4.0
108773,2396,4.5
108773,1517,5.0
108773,4011,3.0
108773,1234,4.5
108773,3671,5.0
108773,7361,5.0
108773,3996,4.5
108773,480,4.5
108773,2580,4.0
108773,5902,3.0
108773,1307,4.5
108773,7373,3.5
108773,2641,4.5
108773,1345,4.5
108773,648,4.5
108773,3535,2.0
108773,4973,5.0
108773,2160,5.0
108773,2529,4.5
108773,1197,4.0
108773,4321,4.0
108773,3994,4.0
108773,2321,4.0
108773,1704,4.0
108773,1219,5.0
108773,260,5.0
108773,1089,5.0
108773,3082,4.0
108773,2871,4.5
108773,1917,0.5
108773,6377,5.0
108773,293,4.5
108773,8464,4.5
108773,913,5.0
108773,904,5.0
108773,1215,4.0
108773,2542,3.5
108773,1466,4.5
108773,2278,4.0
108773,1748,4.0
108773,1148,5.0
108773,8665,4.5
108773,1225,5.0
108773,5502,4.5
108773,2115,3.5
108773,4369,3.5
108773,3624,4.0
108773,2716,4.0
108773,1500,4.0
108773,1210,3.0
108773,5989,4.0
108773,1207,5.0
108773,858,5.0
108773,1136,3.5
108773,1580,4.0
108773,6934,2.5
108773,4027,4.0
108773,6863,4.0
108773,2617,4.0
108773,1270,4.0
108773,1304,5.0
108773,3020,3.5
108773,969,4.0
108773,2167,4.0
108773,3448,4.5
108773,1377,3.5
108773,673,3.5
108773,1221,5.0
108773,367,4.0
108773,3386,4.0
108773,3499,4.0
108773,6870,4.5
108773,2890,4.5
108773,8622,3.5
108773,1729,4.5
108773,4308,4.5
108773,2683,3.0
108773,1293,5.0
108773,4993,5.0
108773,3489,4.5
108773,1193,4.5
108773,6942,4.0
108773,780,2.5
108773,2918,4.5
108773,364,4.5
108773,1968,3.5
108773,3114,5.0
108773,377,2.5
108773,2797,4.0
108773,32,3.5
108773,1079,4.5
108773,5349,3.5
108773,6874,4.5
108773,539,4.0
108773,4002,4.5
108773,8360,4.5
108773,553,4.5
108773,3755,4.0
108773,745,5.0
108773,2640,4.0
108773,7147,3.5
108773,2105,5.0
108773,2109,4.5
108773,4370,3.0
108773,3623,3.5
108773,2947,4.5
108773,1214,5.0
108773,2194,4.0
108773,288,3.5
108773,5010,4.5
108773,1805,4.0
108773,34,5.0
108773,1370,3.0
108773,110,4.0
108773,6365,4.0
108773,1249,4.5
108773,457,5.0
108773,5266,4.5
108773,8961,4.5
108773,592,4.5
108773,788,4.0
108773,3752,3.5
108773,8874,4.5
108773,1375,3.0
108773,2710,5.0
108773,16,3.5
108773,6947,4.5
108773,2916,3.5
108773,2324,4.5
108773,2011,3.0
108773,5956,4.5
108773,2571,5.0
108773,349,4.0
108773,7143,3.5
108773,368,4.0
108773,1617,5.0
108773,6333,4.0
108773,1356,4.0
108773,3527,3.0
108773,2762,4.5
108773,910,5.0
108773,3751,4.5
108773,2353,4.5
108773,1690,4.0
108773,1200,4.0
108773,208,3.5
108773,2019,5.0
108773,1717,3.0
108773,593,4.5
108773,1259,4.0
108773,1275,3.5
108773,541,5.0
108773,4367,3.5
108773,70,3.0
108773,1242,4.5
108773,6016,5.0
108773,296,5.0
108773,3911,5.0
108773,7153,5.0
108773,589,5.0
108773,1247,5.0
108773,3253,3.5
108773,919,4.5
108773,4262,4.5
108773,1302,5.0
108773,653,3.5
108773,5618,5.0
108773,588,4.0
108773,1674,5.0
108773,316,3.5
108773,1584,4.0
108773,4148,2.0
108773,2427,4.0
108773,2791,4.5
108773,6378,4.5
108773,1358,5.0
108773,4878,4.0
108773,1288,5.0
108773,1527,4.0
108773,21,4.5
108773,1722,4.0
108773,5388,4.5
108773,1909,4.0
108773,1625,4.0
108773,1266,5.0
108773,2028,4.5
108773,1921,4.5
108773,1653,5.0
108773,2692,4.5
108773,1206,4.0
108773,5991,4.5
108773,832,3.5
108773,1213,5.0
108773,5679,5.0
108773,3578,4.0
108773,3081,4.0
108773,1097,5.0
108773,1036,4.5
108773,2161,3.5
108773,1376,5.0
108773,2355,4.0
108773,1374,4.5
108773,1953,4.5
108773,543,4.0
108773,2858,4.5
108773,2329,5.0
108773,329,3.5
108773,2193,3.5
108773,923,5.0
108773,3897,4.0
108773,380,4.0
108773,1183,2.5
108773,1784,4.0
108773,1090,4.5
108773,1,5.0
108773,1196,5.0
108773,1408,3.5
108773,3481,4.5
108773,253,4.0
108773,2502,4.5
108773,551,4.5
108773,590,4.5
108773,3108,4.0
108773,1201,4.5
108773,1282,5.0
108773,165,3.0
108773,5952,5.0
108773,4034,5.0
108773,3471,4.5
108773,2023,2.5
108773,5995,4.5
108773,356,3.0
108773,3256,3.5
108773,2395,4.5
108773,10,4.0
73213,527,3.0
73213,1500,4.0
73213,2478,3.0
73213,2420,3.0
73213,553,3.0
73213,785,4.0
73213,2021,4.0
73213,1203,4.0
73213,2100,3.0
73213,231,2.0
73213,1278,5.0
73213,1391,5.0
73213,2761,4.0
73213,788,2.0
73213,1968,4.0
73213,2054,3.0
73213,596,4.0
73213,173,1.0
73213,2336,3.0
73213,3256,2.0
73213,555,4.0
73213,2124,2.0
73213,350,2.0
73213,1396,3.0
73213,1090,4.0
73213,2160,5.0
73213,1210,4.0
73213,471,4.0
73213,2278,2.0
73213,1947,3.0
73213,25,4.0
73213,1909,4.0
73213,185,2.0
73213,474,3.0
73213,1129,5.0
73213,608,5.0
73213,587,2.0
73213,1644,2.0
73213,1339,3.0
73213,2407,2.0
73213,293,4.0
73213,2076,5.0
73213,1193,5.0
73213,1645,3.0
73213,1258,4.0
73213,356,3.0
73213,357,3.0
73213,1376,3.0
73213,1304,5.0
73213,1302,3.0
73213,2948,3.0
73213,10,3.0
73213,2641,2.0
73213,593,4.0
73213,1197,4.0
73213,2571,5.0
73213,2949,5.0
73213,2616,2.0
73213,1221,5.0
73213,2918,4.0
73213,543,4.0
73213,1717,3.0
73213,1617,5.0
73213,2542,4.0
73213,292,2.0
73213,2657,1.0
73213,1921,4.0
73213,145,3.0
73213,2193,3.0
73213,1282,4.0
73213,1377,3.0
73213,592,2.0
73213,899,4.0
73213,1961,3.0
73213,2959,5.0
73213,1259,4.0
73213,410,2.0
73213,2455,4.0
73213,3160,5.0
73213,1198,5.0
73213,1748,3.0
73213,1276,5.0
73213,1247,5.0
73213,2968,4.0
73213,21,4.0
73213,329,5.0
73213,2028,2.0
73213,1370,4.0
73213,1285,4.0
73213,2890,5.0
73213,750,5.0
73213,1,4.0
73213,2288,4.0
73213,1393,2.0
73213,902,4.0
73213,110,4.0
73213,508,3.0
73213,2105,5.0
73213,597,1.0
73213,1673,4.0
73213,2018,4.0
73213,1884,4.0
73213,509,4.0
73213,2011,3.0
73213,442,2.0
73213,480,2.0
73213,1333,4.0
73213,1347,3.0
73213,2617,3.0
73213,1215,4.0
73213,1250,4.0
73213,1517,2.0
73213,1271,3.0
73213,1466,4.0
73213,1266,3.0
73213,594,4.0
73213,2716,5.0
73213,589,4.0
73213,2,2.0
73213,1228,4.0
73213,50,5.0
73213,1732,4.0
73213,457,3.0
73213,370,2.0
73213,778,4.0
73213,6,4.0
73213,3020,4.0
73213,367,3.0
73213,1962,3.0
73213,2470,2.0
73213,2353,2.0
73213,1196,5.0
73213,337,5.0
73213,1569,3.0
73213,1544,1.0
73213,5060,5.0
73213,1917,1.0
73213,1206,5.0
73213,19,1.0
73213,1682,2.0
73213,235,5.0
73213,1222,5.0
73213,3247,1.0
73213,2115,5.0
73213,1625,5.0
73213,2791,3.0
73213,208,2.0
73213,466,2.0
73213,1060,3.0
73213,1552,2.0
73213,17,4.0
73213,2302,3.0
73213,141,1.0
73213,196,2.0
73213,260,5.0
73213,551,4.0
73213,104,3.0
73213,1291,3.0
73213,780,2.0
73213,485,2.0
73213,300,3.0
73213,434,1.0
73213,2161,3.0
73213,2699,2.0
73213,1584,4.0
73213,1918,2.0
73213,1345,3.0
73213,2005,5.0
73213,1356,4.0
73213,353,3.0
73213,903,4.0
73213,1676,5.0
73213,163,4.0
73213,904,5.0
73213,2915,3.0
73213,910,3.0
73213,1120,4.0
73213,2291,4.0
73213,552,2.0
73213,588,3.0
73213,1234,3.0
73213,1967,4.0
73213,2997,5.0
73213,648,2.0
73213,368,2.0
73213,2746,2.0
73213,1225,5.0
73213,919,4.0
73213,1220,4.0
73213,733,3.0
73213,2701,2.0
73213,3082,4.0
73213,150,3.0
73213,969,5.0
73213,1080,3.0
73213,1028,3.0
73213,1127,4.0
73213,953,4.0
73213,47,5.0
73213,1242,3.0
73213,3255,2.0
73213,2770,3.0
73213,1199,5.0
73213,1587,3.0
73213,1207,5.0
73213,39,3.0
73213,1375,3.0
73213,1380,5.0
73213,16,3.0
73213,1747,4.0
73213,1270,4.0
73213,1288,4.0
73213,1246,2.0
73213,2012,3.0
73213,1805,4.0
73213,2640,3.0
73213,3175,4.0
73213,520,2.0
73213,2080,3.0
73213,2947,3.0
73213,2268,3.0
73213,2167,3.0
73213,1252,5.0
73213,1408,4.0
73213,1722,4.0
73213,2723,4.0
73213,2378,2.0
73213,318,3.0
73213,2987,4.0
73213,1275,4.0
73213,1831,2.0
73213,1148,4.0
73213,1089,5.0
73213,1036,5.0
73213,296,5.0
73213,111,5.0
73213,2762,4.0
73213,344,2.0
73213,1307,2.0
73213,2329,4.0
73213,1663,4.0
73213,2085,3.0
73213,1073,4.0
73213,377,3.0
73213,541,5.0
73213,454,2.0
73213,1029,4.0
73213,2797,3.0
73213,1374,3.0
73213,1208,5.0
73213,2683,1.0
73213,2058,4.0
73213,32,5.0
73213,172,1.0
73213,1407,3.0
73213,2019,5.0
73213,153,1.0
73213,1092,3.0
73213,924,5.0
73213,1994,4.0
73213,95,3.0
73213,1608,1.0
73213,3107,3.0
73213,70,4.0
73213,349,3.0
73213,2109,4.0
73213,784,3.0
73213,2692,5.0
73213,1079,3.0
73213,736,2.0
73213,1912,5.0
73213,364,2.0
73213,1479,2.0
73213,595,3.0
73213,1923,4.0
73213,2194,4.0
73213,3101,3.0
73213,288,4.0
73213,2395,5.0
73213,1136,4.0
73213,3108,5.0
73213,1729,5.0
73213,3033,3.0
73213,161,3.0
73213,2003,4.0
73213,1200,5.0
69614,2078,4.0
69614,34,5.0
69614,1597,4.0
69614,1333,4.0
69614,2710,4.0
69614,367,5.0
69614,3703,5.0
69614,4018,5.0
69614,2324,4.0
69614,2455,4.0
69614,1356,5.0
69614,2529,4.0
69614,2717,3.0
69614,1129,5.0
69614,2028,5.0
69614,1127,3.0
69614,1394,4.0
69614,3793,5.0
69614,736,3.0
69614,589,2.0
69614,1270,4.0
69614,2571,5.0
69614,2968,2.0
69614,1073,5.0
69614,1784,5.0
69614,3107,3.0
69614,1343,4.0
69614,1527,4.0
69614,1676,2.0
69614,3702,5.0
69614,1391,3.0
69614,172,2.0
69614,3421,4.0
69614,1200,4.0
69614,1831,2.0
69614,2105,2.0
69614,2,5.0
69614,1215,4.0
69614,924,5.0
69614,1376,5.0
69614,1291,4.0
69614,3418,4.0
69614,1375,5.0
69614,3977,4.0
69614,1278,5.0
69614,2641,3.0
69614,1372,5.0
69614,592,3.0
69614,2115,4.0
69614,2353,5.0
69614,2700,5.0
69614,2167,2.0
69614,1097,5.0
69614,3147,5.0
69614,1214,5.0
69614,1407,5.0
69614,1345,5.0
69614,653,4.0
69614,593,5.0
69614,2797,4.0
69614,2193,5.0
69614,1918,3.0
69614,1552,4.0
69614,3527,2.0
69614,1080,5.0
69614,3101,4.0
69614,2000,4.0
69614,2858,5.0
69614,3753,5.0
69614,1625,4.0
69614,442,4.0
69614,1304,4.0
69614,2021,5.0
69614,2997,5.0
69614,1580,5.0
69614,1645,4.0
69614,1201,4.0
69614,2054,4.0
69614,2694,4.0
69614,2012,3.0
69614,110,5.0
69614,2640,5.0
69614,235,3.0
69614,3489,4.0
69614,1092,4.0
69614,2699,4.0
69614,2657,5.0
69614,2804,4.0
69614,1967,3.0
69614,1805,5.0
69614,1968,4.0
69614,4025,4.0
69614,1653,5.0
69614,4085,3.0
69614,1644,5.0
69614,288,4.0
69614,10,2.0
69614,2916,5.0
69614,2005,2.0
69614,673,2.0
69614,2100,4.0
69614,317,4.0
69614,2617,3.0
69614,1136,5.0
69614,780,5.0
69614,1573,4.0
69614,1917,3.0
69614,1198,5.0
69614,2746,4.0
69614,1219,5.0
69614,1610,3.0
69614,1387,3.0
69614,2288,4.0
69614,1374,4.0
69614,1732,3.0
69614,356,5.0
69614,587,5.0
69614,2716,5.0
69614,480,4.0
69614,2762,5.0
69614,2174,3.0
69614,1347,5.0
69614,1220,3.0
69614,3174,3.0
69614,3499,5.0
69614,1240,4.0
69614,1258,4.0
69614,1994,4.0
69614,4270,4.0
69614,2871,3.0
69614,1358,4.0
69614,70,5.0
69614,2161,4.0
69614,4002,4.0
69614,1276,4.0
69614,1876,4.0
105308,2294,4.0
105308,1380,5.0
105308,1271,4.5
105308,1962,4.5
105308,5618,4.5
105308,2406,4.0
105308,47,5.0
105308,36,2.0
105308,4995,4.0
105308,3897,5.0
105308,595,4.0
105308,4226,4.0
105308,3552,3.0
105308,520,1.0
105308,1617,3.0
105308,2915,4.0
105308,3863,4.0
105308,5266,3.0
105308,344,4.0
105308,2378,2.0
105308,4643,3.0
105308,50,3.0
105308,1265,3.0
105308,2011,3.0
105308,10,4.0
105308,1339,4.0
105308,410,3.0
105308,1394,4.0
105308,2683,3.5
105308,555,4.0
105308,4848,3.0
105308,4874,3.0
105308,32,5.0
105308,4963,4.5
105308,1370,4.0
105308,1136,2.0
105308,5952,5.0
105308,4306,5.0
105308,780,4.0
105308,2529,3.0
105308,1060,5.0
105308,3147,4.5
105308,552,4.0
105308,2890,4.5
105308,356,5.0
105308,4571,4.0
105308,364,5.0
105308,2997,3.0
105308,2716,4.0
105308,4034,5.0
105308,1639,5.0
105308,5459,4.0
105308,648,4.0
105308,543,4.5
105308,1285,4.0
105308,1500,4.0
105308,597,4.0
105308,653,4.0
105308,3948,3.0
105308,2,4.0
105308,1580,4.0
105308,594,3.5
105308,1270,4.5
105308,2599,4.5
105308,317,3.0
105308,2947,4.0
105308,587,4.0
105308,2763,3.0
105308,5218,3.0
105308,5388,5.0
105308,589,4.0
105308,5418,4.5
105308,551,5.0
105308,2502,4.0
105308,1562,3.0
105308,104,3.5
105308,329,4.0
105308,4223,5.0
105308,1258,4.5
105308,4878,3.0
105308,25,2.0
105308,2353,5.0
105308,3114,4.0
105308,2161,4.0
105308,2194,4.5
105308,2717,3.0
105308,2081,4.0
105308,2455,4.0
105308,1884,2.0
105308,1293,3.0
105308,1645,3.0
105308,1221,5.0
105308,2470,3.0
105308,5902,2.5
105308,1407,4.0
105308,19,3.0
105308,288,4.0
105308,784,3.0
105308,500,4.5
105308,2916,4.0
105308,3252,5.0
105308,3160,2.0
105308,2321,4.5
105308,1968,5.0
105308,3623,4.0
105308,2150,4.0
105308,733,4.0
105308,350,4.0
105308,153,4.0
105308,339,4.5
105308,466,1.0
105308,2115,3.0
105308,1266,4.0
105308,3578,5.0
105308,2478,4.0
105308,3176,4.0
105308,2918,5.0
105308,1059,5.0
105308,3256,4.0
105308,2167,4.0
105308,788,2.0
105308,1094,3.0
105308,1967,4.0
105308,1343,4.0
105308,4022,3.0
105308,1196,3.0
105308,1544,4.0
105308,223,4.0
105308,2396,5.0
105308,2291,4.0
105308,1358,5.0
105308,2671,2.0
105308,4975,4.0
105308,2336,5.0
105308,2987,4.0
105308,2144,4.5
105308,231,3.0
105308,1377,4.0
105308,380,5.0
105308,485,3.0
105308,353,3.0
105308,4886,4.5
105308,4014,4.5
105308,3039,4.0
105308,539,4.5
105308,2692,5.0
105308,1466,4.5
105308,1479,4.5
105308,3255,4.5
105308,1356,3.0
105308,2791,2.0
105308,474,4.0
105308,349,4.0
105308,3253,5.0
105308,2539,3.0
105308,1682,4.0
105308,1101,5.0
105308,2028,4.5
105308,2355,3.0
105308,593,5.0
105308,110,4.5
105308,480,4.5
105308,5816,4.0
105308,5010,4.0
105308,1092,4.0
105308,1036,4.0
105308,1073,5.0
105308,2858,3.0
105308,2628,4.0
105308,2100,4.0
105308,457,4.0
105308,62,4.5
105308,441,4.5
105308,919,5.0
105308,832,4.0
105308,2268,4.5
105308,5377,4.5
105308,163,4.0
105308,590,4.0
105308,1246,4.0
105308,1597,4.0
105308,4085,4.0
105308,2762,5.0
105308,1527,4.5
105308,4270,3.5
105308,180,4.0
105308,588,4.0
105308,1587,4.0
105308,527,4.0
105308,3107,4.0
105308,3101,5.0
105308,2006,4.0
105308,1641,2.0
105308,150,4.0
105308,3755,3.5
105308,3499,3.0
105308,1918,4.0
105308,1225,5.0
105308,1994,4.0
105308,145,3.5
105308,1625,3.0
105308,1376,4.0
105308,4310,5.0
105308,39,5.0
105308,6373,4.0
105308,592,5.0
105308,1193,5.0
105308,2001,4.0
105308,3481,4.0
105308,2701,3.5
105308,1088,4.0
105308,2003,4.0
105308,1805,3.0
105308,1485,3.0
105308,1242,3.0
105308,1961,5.0
105308,3081,4.0
105308,3052,5.0
105308,2572,4.0
105308,2329,3.0
105308,4370,3.5
105308,3996,5.0
105308,2427,3.0
105308,3717,4.0
105308,1097,5.0
105308,1997,4.0
105308,5481,1.0
105308,3793,4.5
105308,4979,3.5
105308,440,4.0
105308,5378,4.0
105308,4993,5.0
105308,4246,4.0
105308,586,3.0
105308,2710,3.5
105308,1882,4.0
105308,2541,3.0
105308,1259,4.0
105308,4896,5.0
105308,1610,4.5
105308,357,4.0
105308,1729,4.5
105308,2424,4.0
105308,2700,3.0
105308,2058,4.5
105308,2000,5.0
105308,370,1.0
105308,2746,2.0
105308,1912,4.0
105308,608,4.0
105308,5445,4.0
105308,1717,4.0
105308,2005,4.0
105308,2124,3.0
105308,3994,3.0
105308,2012,3.0
105308,2407,3.0
105308,1569,4.0
105308,1090,4.0
105308,266,5.0
105308,4018,3.0
105308,4239,4.0
105308,1307,5.0
105308,4720,5.0
105308,1240,4.0
105308,70,5.0
105308,3826,3.0
105308,1079,4.0
105308,4776,4.0
105308,2770,3.5
105308,1674,4.0
105308,508,4.0
105308,2959,4.0
105308,318,5.0
105308,786,4.0
105308,3247,4.0
105308,3448,3.0
105308,1748,4.0
105308,3210,4.0
105308,1517,5.0
105308,2174,4.5
105308,5349,4.0
105308,4367,4.0
105308,1275,4.0
105308,736,4.0
105308,2542,2.0
105308,1197,5.0
105308,4369,4.0
105308,1784,4.5
105308,3535,3.0
105308,1552,4.5
105308,5299,5.0
105308,1035,5.0
105308,6,4.0
105308,1608,4.5
105308,3386,4.5
105308,3020,3.0
105308,34,3.0
105308,1573,4.0
105308,1923,4.0
105308,1089,4.0
105308,2706,4.0
105308,858,4.0
105308,1027,4.0
105308,1210,4.0
105308,292,4.0
105308,4718,4.0
105308,2248,5.0
105308,337,5.0
105308,1777,4.5
105308,1732,4.0
105308,3698,4.0
105308,4734,4.0
105308,1375,4.0
26880,1721,3.0
26880,2706,3.0
26880,2005,3.0
26880,2478,3.0
26880,1214,4.0
26880,3717,3.0
26880,2671,3.0
26880,592,2.0
26880,1479,3.0
26880,296,4.0
26880,1777,3.0
26880,593,4.0
26880,2321,3.0
26880,2641,3.0
26880,2571,4.0
26880,1097,2.0
26880,541,4.0
26880,2723,3.0
26880,2115,4.0
26880,1968,4.0
26880,1206,4.0
26880,3175,3.0
26880,1059,1.0
26880,173,2.0
26880,3826,2.0
26880,2918,4.0
26880,1215,4.0
26880,196,3.0
26880,1370,3.0
26880,832,3.0
26880,356,4.0
26880,1639,4.0
26880,1544,3.0
26880,288,1.0
26880,2797,3.0
26880,11,3.0
26880,780,2.0
26880,903,2.0
26880,260,5.0
26880,2791,4.0
26880,1587,3.0
26880,1408,4.0
26880,111,3.0
26880,2716,4.0
26880,3623,3.0
26880,223,4.0
26880,1552,3.0
26880,1717,2.0
26880,1270,4.0
26880,1222,5.0
26880,1682,3.0
26880,110,4.0
26880,1127,3.0
26880,150,3.0
26880,2712,2.0
26880,185,2.0
26880,2804,4.0
26880,1120,3.0
26880,2011,3.0
26880,1371,2.0
26880,1197,4.0
26880,50,4.0
26880,802,3.0
26880,165,3.0
26880,1210,4.0
26880,3527,3.0
26880,552,3.0
26880,3253,3.0
26880,3252,3.0
26880,485,1.0
26880,410,3.0
26880,590,2.0
26880,1584,2.0
26880,1090,3.0
26880,1220,3.0
26880,1608,3.0
26880,788,1.0
26880,1387,3.0
26880,466,1.0
26880,1645,2.0
26880,1391,1.0
26880,19,1.0
26880,2000,3.0
26880,2105,3.0
26880,3448,3.0
26880,1909,3.0
26880,434,2.0
26880,180,3.0
26880,480,4.0
26880,2378,2.0
26880,2278,3.0
26880,2124,3.0
26880,2003,3.0
26880,2144,2.0
26880,2028,5.0
26880,708,2.0
26880,380,2.0
26880,293,4.0
26880,2427,3.0
26880,2291,2.0
26880,1527,2.0
26880,172,2.0
26880,2006,2.0
26880,2997,3.0
26880,32,4.0
26880,2420,2.0
26880,1208,4.0
26880,1690,3.0
26880,1573,3.0
26880,2541,2.0
26880,1729,3.0
26880,2683,2.0
26880,1917,2.0
26880,3300,4.0
26880,208,2.0
26880,231,1.0
26880,1288,4.0
26880,1291,4.0
26880,3147,4.0
26880,750,4.0
26880,2406,3.0
26880,1094,2.0
26880,3698,2.0
26880,1200,4.0
26880,1196,5.0
26880,1080,3.0
26880,1393,3.0
26880,589,3.0
26880,1580,3.0
26880,1089,4.0
26880,1240,3.0
26880,1597,3.0
26880,1653,3.0
26880,2916,2.0
26880,3578,4.0
26880,141,2.0
26880,2268,3.0
26880,3020,2.0
26880,2490,3.0
26880,539,3.0
26880,1374,3.0
26880,1610,4.0
26880,653,3.0
26880,2193,2.0
26880,587,3.0
26880,1676,1.0
26880,1663,3.0
26880,2762,4.0
26880,2001,2.0
26880,3107,3.0
26880,2288,4.0
26880,2194,3.0
26880,2657,3.0
26880,2701,2.0
26880,3160,4.0
26880,1372,2.0
26880,2617,4.0
26880,2628,3.0
26880,1704,3.0
26880,441,3.0
26880,353,5.0
26880,1562,3.0
26880,520,1.0
26880,1923,3.0
26880,1073,4.0
26880,1617,3.0
26880,3755,2.0
26880,318,3.0
26880,2890,4.0
26880,1377,1.0
26880,1961,3.0
26880,2640,3.0
26880,1259,3.0
26880,25,3.0
26880,2987,3.0
26880,2717,2.0
26880,2002,2.0
26880,1246,3.0
26880,1036,4.0
26880,2539,2.0
26880,3247,3.0
26880,70,1.0
26880,1233,3.0
26880,367,3.0
26880,1060,2.0
26880,1967,3.0
26880,1027,3.0
26880,1198,5.0
26880,1320,4.0
26880,1376,2.0
26880,160,2.0
26880,1129,4.0
26880,597,2.0
26880,1213,3.0
26880,3082,1.0
26880,1748,4.0
26880,2174,3.0
26880,16,1.0
26880,161,3.0
26880,919,3.0
116127,2054,3.0
116127,1288,4.0
116127,1198,5.0
116127,2916,4.0
116127,32,3.0
116127,3408,4.0
116127,2871,4.0
116127,1060,4.0
116127,1372,3.0
116127,1573,1.0
116127,586,2.0
116127,953,4.0
116127,590,3.0
116127,2692,4.0
116127,4011,4.0
116127,3253,3.0
116127,1262,5.0
116127,3247,2.0
116127,588,2.0
116127,3081,3.0
116127,2953,1.0
116127,594,2.0
116127,1247,4.0
116127,1569,2.0
116127,2080,3.0
116127,2918,4.0
116127,110,4.0
116127,435,1.0
116127,1302,4.0
116127,1222,3.0
116127,509,2.0
116127,2706,3.0
116127,185,1.0
116127,2396,3.0
116127,1597,3.0
116127,370,3.0
116127,2762,4.0
116127,2947,4.0
116127,454,3.0
116127,2671,3.0
116127,902,3.0
116127,318,5.0
116127,3363,3.0
116127,1371,1.0
116127,4022,4.0
116127,1625,4.0
116127,908,5.0
116127,3863,3.0
116127,3897,5.0
116127,466,2.0
116127,3977,3.0
116127,3039,4.0
116127,344,1.0
116127,1953,5.0
116127,910,5.0
116127,471,3.0
116127,2948,3.0
116127,19,1.0
116127,1307,3.0
116127,3448,3.0
116127,95,2.0
116127,1580,3.0
116127,1994,4.0
116127,1396,4.0
116127,457,3.0
116127,1347,3.0
116127,2278,3.0
116127,2273,3.0
116127,1230,4.0
116127,608,4.0
116127,47,4.0
116127,832,2.0
116127,3421,4.0
116127,1479,1.0
116127,2248,3.0
116127,1240,3.0
