userId,x,y,activity
26863,-91.99520142657316,-0.7051816609398258,431
26867,-76.45350165821655,-0.7775276283802605,369
26876,-96.84161666111214,0.9027483989625132,313
26880,-81.5914467333844,-1.1746264317487836,251
26881,-84.21342358570328,1.0540450987445678,215
26884,-85.2919270508009,0.5201165599124501,215
26885,-87.9648643411493,-0.0481882978663281,439
26888,-90.53166592433344,6.058868950819549,312
26904,-88.03216983334833,-0.8141980183179425,256
26926,-78.42158662689259,-7.715594739813848,290
26929,-88.70259718769769,4.64623228801654,171
26932,-83.47519068214903,0.939946988836332,119
26934,-87.78552751377258,2.236183652990104,122
26944,-83.55864675931264,-1.1095636043810495,344
26957,-85.35544352768589,-1.170225968767453,283
26967,-85.41533513699449,1.100237557447492,162
26987,-87.85360229916775,1.0676034133557308,290
27007,-86.42531119358479,-4.136447516124685,343
27019,-88.12295202523089,-2.291819692239606,233
27040,-84.44830077318188,-1.1977406103297157,152
27041,-86.9589527393332,-0.6522586654675518,496
27051,-83.0043869992013,-0.9960873376236452,392
27053,-78.83225589163887,-3.0523629968938333,531
27054,-88.19671639355472,1.6731323863929195,468
27073,-88.68674594607354,4.176270227792206,435
27074,-78.35665693871543,-1.8898159980438287,342
27075,-86.05106429131293,-2.226071948544861,160
27102,-82.50930098692335,1.4972258118533854,293
27110,-81.90787049739363,0.6196993122508584,340
27119,-95.0213242798722,-0.2761297978480398,296
27141,-90.6666753683528,2.0991150499393583,388
27149,-83.925769506541,-0.3559498163720203,212
27166,-86.57621059823384,3.695929268887424,399
27189,-89.95742758040188,0.4911234985996014,392
27190,-89.73997363224953,-2.0026817363099334,219
27210,-83.96530450475306,0.6090599354276686,374
27231,-87.4573804043877,-4.160460866105962,236
27248,-88.17922625905778,0.5088041765525975,310
27251,-86.8880957676671,2.464159737496192,173
27252,-82.58353858309954,3.0063195924509087,318
27267,-84.36366029531249,5.164268781695139,297
27278,-87.01896087717451,-1.2036729197685625,472
27320,-80.00602899833791,-4.129011520342189,393
27355,-81.10507777627593,2.57007120138222,179
27371,-92.48825566264756,3.083191053487814,260
27383,-86.07374527606733,0.5318072294753852,262
27387,-85.30218959330577,0.8753093296337919,251
27426,-91.88115350024648,0.2228194586611838,428
27441,-93.42946626685789,-2.716181730678798,255
27459,-87.50272025230937,-1.021147460858432,239
27460,-87.29317146286078,-3.527794158983576,222
27463,-84.64234047517186,-0.0438154508238489,358
27469,-82.09923593095218,-3.5253146646563422,540
27473,-89.30083182841405,-0.2172942346321427,201
27482,-84.89702129854857,1.6887965227387731,427
27531,-70.06069812670458,-1.5212860595834292,547
27544,-89.24241227718717,2.7892198585175048,210
27551,-79.31916492888699,-4.633995287115545,314
27558,-83.2261474100171,-4.892120946730417,220
27563,-89.12522953438477,0.9183635294438875,248
27574,-82.40730812155316,-6.213749630056604,333
27599,-88.68982925664027,1.6450268930334513,287
27610,-85.58123181227555,-0.0248414547927025,195
27636,-89.27681192829857,-0.4209873099778927,280
27638,-81.23658307511577,0.7271205529825208,283
27640,-86.21022372000185,-3.549246403321994,205
27647,-84.90001417320826,-1.0756195067571366,248
27651,-82.25385949538676,-2.768546194800482,201
27656,-88.80841065020824,-0.0339939851106934,261
27657,-89.57540784608575,-1.5490953271877466,206
27658,-87.48045966629003,0.0923208196711822,247
27666,-73.37419876841419,1.2647590557441946,492
27673,-83.14806594133407,0.7575596578367297,341
27679,-84.62067077781994,-3.062603139523526,434
27689,-88.17468602995696,2.2904188990999077,298
27691,-84.09104841924385,-1.1912976255757315,274
27695,-92.22822692797985,-0.147945635512443,294
27712,-82.52324086431052,-1.0540239482984524,160
27729,-95.52945521016318,-1.7534972809088318,243
27731,-87.5396701944079,-0.4410756876718792,148
27749,-92.6068314542377,-3.498030900740495,340
27764,-80.97459933948778,-0.7544865611373013,302
27783,-83.75905810628858,-0.5681707097313229,170
27802,-88.32549912933476,2.6081758582828605,271
27809,-85.25079065490569,-1.8146861840770097,250
27810,-88.8873517057301,5.300887598038599,300
27838,-89.4298105398371,3.699062100108889,182
27854,-81.63472375604952,-5.581792063583074,501
27878,-85.625697253304,-0.6684581389745606,173
27886,-86.33634205456242,-2.3913789715420077,287
27894,-82.06138638023529,-2.8316688784632595,433
27898,-84.47999159482193,-2.8866357733892323,281
27899,-85.14510493445282,0.9703002824070308,216
27902,-84.08711640842877,0.3690362157281545,193
27937,-86.232510295751,-0.4312493217460236,268
27942,-84.99873996570031,-5.325624624021872,306
27946,-88.88216840193279,3.875077887717612,309
27990,-84.91402689576324,-2.9791596111123413,366
27993,-86.19591440073413,-1.9671109408723415,222
28023,-84.183645624938,0.1372134612451137,335
28027,-87.70563367011049,-0.8931352785743921,197
28035,-88.54785254042486,3.64861441107376,334
28042,-87.10662143700166,0.6247000691928141,80
28044,-86.1071700797978,1.4398357491883238,308
28051,-85.77117328608814,-4.76580117291185,312
28060,-93.3146733706784,1.6870073146145184,335
28086,-92.74255421737176,1.042791279774265,308
28090,-76.32555772069522,-3.9663074890121424,207
28142,-84.24796533840944,-0.1049680709636992,325
28145,-97.10709495269502,5.468205394611748,327
28155,-87.72083833567832,-0.3775212271644586,204
28191,-91.54338770953936,6.745770116643704,381
28195,-82.87494963533501,-3.564836697624426,365
28222,-89.79570035392456,1.077698646458485,389
28225,-84.2490493928721,-2.0344250506564885,158
28238,-83.90371413042179,1.876890948204892,181
28239,-79.20706191398021,-4.0657844641680425,318
28248,-88.70970733446185,0.9471135319524248,236
28283,-85.9564576137531,-0.0457677144262057,276
28304,-85.14381105589824,-0.64589767517331,219
28340,-86.68678700524029,-6.508397632237137,392
28356,-87.47271937324993,3.106117207061153,322
28393,-89.29452314429032,0.0711152750141846,213
28394,-82.74264774070049,-5.306845808732014,212
28398,-77.49841427253077,-7.204387652657927,467
28407,-82.84932794704181,-4.222243398402501,273
28427,-89.46351503412093,-1.6831725409946054,215
28447,-87.21043028421654,-3.743390773281943,286
28456,-76.31142661955872,0.2820799701231354,218
28466,-84.67130924807779,-0.8184638886844585,215
28467,-87.944127970254,3.3400011487022776,322
28509,-92.09396800630265,7.679541649825819,296
28529,-79.25034515418574,-3.028298845583292,434
28544,-90.15479732798696,4.076728582752165,282
28586,-92.00177988084506,5.068522178331758,227
28598,-88.19356158969597,3.735005384758221,275
28599,-88.26456556012464,0.3843948881164593,92
28602,-89.78697043052262,1.2466241163197818,118
28609,-88.39254620113277,3.4110722976857213,329
28611,-91.5614281294026,-0.6807988779678167,453
28625,-89.12397690131931,-0.2315144109056563,224
28630,-90.78140110415929,0.4583899011866097,244
28638,-84.39921624213342,0.2510027509105725,159
28651,-96.8550237857838,4.20366588366038,477
28660,-95.28116895439138,-0.7537059050184745,278
28682,-80.99994390604802,2.037222772425956,342
28688,-91.01838930368348,-2.769358198338316,293
28708,-84.85196763016192,1.9899209404954143,155
28709,-93.78014637510029,3.658985970649884,234
28724,-92.17446047721396,1.5813735615903064,380
28744,-89.15150503916561,4.502821274985076,359
28748,-86.65706835853742,-3.3400699044108264,307
28756,-84.24898496144783,2.8653577448674783,294
28771,-82.03970568339756,3.743378349894245,398
28780,-87.18345065769485,0.6641941001258501,208
28789,-83.39385259241925,-0.3438182428729737,320
28805,-85.43715802346523,1.5382276344145824,254
28830,-86.39296189372942,-4.235855636204208,338
28852,-81.74330316344673,-5.51181479497539,353
28860,-90.64403559147176,-1.0213318221425065,276
28864,-82.0512533261667,-0.484951146587217,215
28887,-87.51503253586431,0.5474781771638644,200
28894,-89.24116301574853,-0.5663951075840076,253
28906,-88.78901578019787,1.3233361198428646,332
28913,-83.13281445805913,0.2524062409559623,340
28916,-81.86304562620734,-2.3203236669266194,216
28933,-88.44393149090466,2.1427170896242997,288
28963,-88.14864922373589,0.1976146278451776,388
28982,-89.05734455035,3.4227109763673145,312
29015,-93.0911315934871,-3.10844688872594,365
29037,-90.72712689151888,-4.868383883791863,457
29040,-91.83872361271555,2.104673325645165,322
29044,-86.51448807619015,-1.145100420436234,292
29052,-88.56390454562036,-0.4970854051701124,214
29056,-90.97737943604592,-5.456533892178593,450
29063,-83.67264442458475,-1.7380033943178528,183
29069,-93.700693331856,1.819088096640349,461
29084,-86.61585633521948,0.635141016351216,323
29088,-87.47848996258344,-3.2334993089858903,214
29096,-79.04107283742671,-1.8982743624277092,247
29100,-84.89331844633298,0.5856763936287256,119
29115,-81.96852576117703,-2.065860453859245,148
29126,-87.06597879099263,0.8375336697591905,242
29135,-89.51307887072353,-0.3479900329402769,227
29147,-90.18018035636176,-5.508467108144225,211
29151,-90.05766137115334,4.047286174662653,235
29216,-88.62725287611494,0.5334704718466319,252
29218,-90.10013769953235,-0.4439001823908779,281
29226,-88.92910397798654,2.578556092694937,310
29249,-80.54565910478415,-6.007691315592983,348
29250,-83.70339502748534,-7.615478733113892,242
29259,-65.52331345208218,0.2763009165708322,283
29261,-86.79637444713683,-1.8283685867519128,325
29287,-88.89975672391888,3.4674107087425035,339
29292,-83.70205145492088,0.1693084697233944,274
29294,-85.36312520920238,-1.958808282265397,271
29310,-97.6602705493815,-0.212051707263997,434
29313,-89.73031353170386,3.4693479707365964,161
29320,-86.15796659623466,-0.5356074661624606,166
29333,-83.66821603600185,-0.8505223821080223,359
29334,-83.67839063255666,-0.942617866153398,341
29343,-89.13282161051325,0.718963414761387,283
29357,-88.19176549566829,0.5774372930540362,302
29391,-87.49227736830245,0.7528794298770402,296
29398,-81.55836148333083,-2.7321008427167457,174
29420,-71.37995323103763,-10.563636211328232,434
29426,-84.7025770554099,-3.041316856469119,277
29464,-86.94520414898868,-0.7628314793404749,266
29489,-92.8673661891746,0.3182756714965929,185
29499,-90.45313661774792,0.1936337481124019,439
29507,-81.40917330741257,-3.781081624718455,333
29549,-83.41130459676486,-3.1298304303598408,203
29557,-85.88970216539103,-1.2070984828177846,252
29564,-86.688560539364,-3.142467890124019,260
29575,-77.27236030335871,-2.439412809141776,565
29595,-87.74614256767963,4.743784345218313,227
29598,-91.1473740383496,-0.5218587456030015,304
29646,-88.03466563341937,1.7486804636831896,253
29656,-72.82058873828622,-2.753982004612892,370
29673,-84.18286036833221,-0.2642735216463958,421
29687,-83.78056428523661,-3.423256099370125,352
29690,-84.68954526161795,-0.5060894181279716,199
29693,-91.6613102600181,0.5337711990894624,343
29710,-87.43050330554216,-4.451809660043276,311
29737,-83.90582502270948,1.027798065266459,235
29738,-80.12703795993055,-2.8630425260226637,442
29814,-87.56321391968868,1.6669753288031723,201
29860,-85.74385873784064,2.051709067313136,171
29879,-84.37443471888497,2.528512485112535,450
29882,-80.94956584472312,0.4712318120008712,235
29890,-89.01665700221629,0.4400523084618271,343
29893,-78.81087241457969,-2.5128152045525227,336
29916,-81.56912123492381,-3.572683899335572,305
29922,-77.93133973730029,-3.367893524083293,313
29934,-85.08590542009026,-0.6299423747882703,325
30031,-85.60759678575845,0.320493437155997,223
30043,-89.05351338023473,-6.958167715784766,375
30047,-83.50673135607255,1.1874585861409186,268
30062,-90.08648504879729,-2.703193713612504,364
30092,-86.57638627617959,-0.4157288111504248,219
30100,-81.99519520542681,-6.606545831890494,266
30116,-85.90549447996875,0.1826639401076306,220
30120,-85.1094277093828,-0.9749830606369853,174
30123,-82.20903838621761,0.9657095739636048,462
30130,-85.35561100957507,-1.5552836314942784,223
30137,-89.49429750350568,0.0456027194785054,334
30140,-73.64714553010215,-10.073347681832024,262
30144,-87.65511994782187,-2.8927702155956365,367
30150,-78.64056785436031,-4.629583581000185,263
30162,-90.37586903590768,-4.243339308065101,353
30172,-85.88604126027002,-0.871274399263185,302
30204,-87.38806769034998,2.0564637954296114,234
30210,-80.96377305963632,-3.070434707652889,271
30223,-88.92156575976685,0.1265099689581107,339
30241,-86.58269541334005,0.4794176657558439,266
30247,-87.87733517526135,0.6541908014987159,289
30317,-84.03318350290164,-3.6474301012235095,192
30322,-84.91816580913435,-0.6697348334900193,132
30329,-87.01099207561342,0.2644256207114922,293
30336,-86.99080351944984,0.6568472510731292,215
30344,-87.06467661615147,-0.7283668750114557,226
30351,-94.20298673868938,1.6853201368654078,288
30376,-92.44881754550812,1.2391057751779564,442
30387,-86.97081546370492,1.3669037697880178,108
30412,-87.01108367729996,1.820524267113837,152
30428,-75.97174323746258,4.335171938176099,384
30443,-82.4087224605094,0.6721300411194484,260
30447,-91.41403559591144,1.962414714273132,294
30488,-88.49552349521419,-1.702575394829062,191
30497,-76.96893981274522,1.3771257891668884,425
30503,-89.99887535131064,0.0378651440823194,262
30507,-87.05990556310356,-0.5555259155148354,351
30519,-67.14082468219195,-4.1636692823045625,423
30532,-89.6277592053238,-1.0789172463016816,184
30537,-86.1548491935551,-3.72591047513045,278
30567,-86.31066913385278,-0.206441675473717,297
30607,-87.52790943924435,-1.0506724874754054,392
30614,-84.51814187928734,-1.2734401998860776,236
30620,-89.88444234208782,3.206692673566294,327
30626,-84.24554477218723,-0.8529035595408229,286
30631,-87.83135372166569,2.182326872786915,220
30634,-90.2910895456449,0.6731547405340831,154
30637,-90.08300754753876,-2.379120772311382,291
30652,-91.6186145285966,3.8276931813435495,322
30664,-89.37272976736452,-2.6440514638074686,422
30678,-87.77407246820208,0.7457173216464837,268
30688,-86.37989896730777,-1.5133332689637744,192
30691,-88.96148796062454,2.0631301488737384,262
30699,-85.4283381799758,1.7616103823318718,186
30707,-78.78676870801173,1.932108015122283,253
30724,-85.1595531026219,0.2922321442971329,297
30727,-88.10973475150587,-4.014765399335441,277
30731,-91.9381844782542,-1.938700090621251,321
30739,-83.99150457148602,-0.4825177426982535,328
30799,-86.91357679612047,-4.933700836694105,375
30825,-84.23988581494953,0.206241187572185,201
30835,-91.90568142936124,0.8544362607070495,317
30857,-92.22136960395125,6.45951276891642,410
30861,-84.32753496569316,1.5283382321824943,284
30862,-89.28379997865802,-5.1005147514983,390
30875,-90.92086275485988,1.3221541052940635,249
30891,-88.00194962634062,3.81390087957037,195
30896,-84.00413013078489,0.6105346257923298,376
30909,-87.52744990571135,1.0401536515833514,150
30912,-89.69210077227216,0.9038251142041798,210
30914,-88.57450306582044,-3.6329417226986553,260
30915,-85.04443006264925,0.471188488547252,123
30960,-85.71738808330322,-3.0145899936145986,243
30967,-87.81353551093146,2.477675781608576,237
30980,-88.67495149235553,-2.847998530444505,316
30994,-75.34161248632498,0.6944310286158363,196
30997,-83.72146053329261,-1.9338572855018883,182
30998,-87.10457850876547,2.427507045069987,200
31036,-84.03660705577909,-1.6041385868463265,236
31042,-83.06697864928621,-0.7348432832418538,344
31076,-73.7726939759876,-9.64114450922506,379
31106,-85.43670246871862,-1.3790579507261935,195
31121,-89.80926648382093,0.9455437842122912,244
31122,-89.44974622736962,5.496005256427188,565
31137,-86.94934575137624,-0.3029173501698116,186
31152,-92.12120209165712,4.569743427474124,353
31181,-90.90307172499898,2.954422487964777,308
31182,-88.14681398108483,0.5275148089988961,273
31189,-87.31139342055035,0.3675073012426508,185
31199,-90.5475748899362,2.015778051605947,374
31214,-87.89204716626793,-3.754518543475138,324
31233,-74.93125499849306,-0.5074880342186326,232
31244,-87.10622976423083,-1.5642033270977165,465
31246,-83.50761480166814,1.4747208490427106,352
31273,-89.90728465189963,1.6493532051391946,213
31288,-84.76147809196385,0.1925685685701364,123
31321,-96.09925838823725,7.854809956817416,421
31328,-91.6826348239635,0.1169520933470944,307
31346,-88.47703422094887,1.0729053804524975,231
31386,-83.35518359360115,-0.7488571180712721,218
31404,-85.60912594279579,-2.4107949036359466,311
31406,-89.15987852256791,-0.8486139277713434,338
31434,-84.97800553337257,1.060111737656516,230
31454,-86.1330670884165,1.1317503114307836,295
31459,-83.99635295394168,-2.148702606200609,188
31468,-84.9246379833065,-2.246473372693345,259
31503,-85.98508566723183,-1.2201100520166144,378
31575,-89.26772545975831,1.5391079363069358,232
31580,-77.2437584961274,-3.507512195522087,329
31589,-91.4639035761205,3.237078230039452,276
31616,-83.9172978207615,1.755989306324243,287
31636,-83.98163256546285,-3.166305359247982,176
31653,-86.64255735350365,1.0996832858112733,174
31673,-85.96135690153046,-0.5920005600499906,349
31680,-88.53752570740073,1.8853353228682743,257
31681,-86.32987541155485,-3.1897844166576577,357
31712,-87.35271766016155,0.5207754487666897,263
31715,-88.15082239112957,0.6808916389806464,182
31716,-86.32230114928367,0.7875625907041702,291
31720,-84.06406628887117,-4.947559324455008,223
31721,-88.05733860005205,-1.6869471604303552,163
31728,-81.55125384815535,0.7478944249210289,202
31753,-90.34218203254088,3.668577105692468,448
31775,-90.41458375917388,0.1823647139126673,347
31782,-89.24767435727482,3.189130390782204,250
31796,-94.69538497690895,7.978167402641,214
31802,-79.11286659487307,-4.890440162358935,316
31823,-82.39603331886468,-0.9442398558376914,171
31838,-89.98715958223084,-3.496452675666076,366
31887,-82.95970466551768,-2.7248955886367834,197
31891,-86.22237828047056,-2.180700254857746,280
31903,-88.73280127984539,-1.397024105693829,238
31906,-89.0573236335673,0.1169090901389671,362
31907,-81.75371722657103,0.3617007599758696,267
31913,-86.88282847423923,-1.1586048152520172,368
31921,-86.21689967708247,4.350949233448325,194
31955,-83.48955424128496,2.6549788266137773,360
31988,-93.58535273677988,2.04911703699172,310
31995,-90.5447346534204,5.6955718316705735,332
32022,-85.66176439588529,1.9375781066842288,205
32061,-87.52330102999814,-0.3979646694908011,269
32093,-91.22460036398452,3.544533399820292,336
32094,-82.62746835268791,-3.599497315079948,474
32113,-88.76574852255105,-0.411065519096158,226
32161,-81.75647611450559,-7.091705560707291,524
32181,-86.3309331747326,2.405188066703119,315
32185,-88.31337649352878,-3.64838117989892,343
32201,-86.06304569190154,-2.7052954181660973,314
32212,-89.48999655363616,-2.5784659833241683,253
32221,-90.57402781458734,3.5786924055167084,209
32222,-87.82323951109079,2.6517244079424827,241
32224,-85.42982653399704,0.3954994173286038,303
32255,-90.03347633665152,-1.7370091953612357,247
32261,-81.57807252992089,0.5272478317119763,182
32284,-86.80136993661436,-0.953536702671022,268
32300,-81.33825064284142,-9.055263414400102,300
32306,-88.52066162276621,-0.5263910996886197,237
32321,-76.89386004361377,-5.200920504609639,351
32322,-95.42513144218962,7.3867840931859,348
32337,-86.88141166175879,0.5157714236762573,262
32340,-90.25313405628344,0.2588003296548805,311
32341,-81.5199004987993,-5.5708243108536735,329
32344,-86.1956886807228,-1.4061028445687056,542
32372,-95.2163663358445,2.2937228862312744,372
32379,-86.70086848961574,-1.2362641677060535,189
32390,-83.87884696588979,-0.384299332513012,153
32433,-83.12235769768695,-1.172778602042319,273
32508,-88.79301031397846,-1.385228083585298,190
32514,-90.97744096091373,2.0203670022120237,485
32530,-95.30674887742931,7.405194319551171,358
32541,-83.13474800131684,-3.4073073326677616,294
32549,-84.2948935684095,3.8976660529409455,365
32553,-88.08031159611667,-4.199730761324765,277
32555,-90.6343192764175,0.4527601671042878,433
32574,-89.24031934738184,-0.4001817295444133,235
32596,-84.06645561334648,0.9804990733158442,221
32598,-90.60935166211146,0.545124227093269,227
32623,-84.94822942944802,2.4866044636541744,147
32632,-90.94311450204988,-1.4613928514994696,393
32636,-88.88001197778804,4.427270820713883,250
32640,-86.8475924420161,-0.2143105749381944,262
32654,-85.02118436216507,-3.0580395907055697,204
32662,-79.80928163889459,-1.9312717830972008,342
32671,-95.58735941638808,0.921492658307746,494
32673,-93.83081394328758,8.383200519839953,238
32675,-88.67464131471428,-0.9838441310863576,335
32717,-84.27348575190703,-4.47377271931132,455
32729,-88.01635142975245,-1.1639670810340632,166
32730,-89.70960029656453,-0.3865559818105732,241
32744,-88.69884180891016,-1.3528285170659815,223
32768,-93.302734202066,1.857071075409532,401
32772,-81.18601762234559,-4.429653734206028,297
32780,-92.495247693702,-1.9422554329273995,428
32806,-85.6418042412475,-0.98406376371806,262
32813,-87.73779467922218,-1.8985159602001207,180
32821,-89.31572164772237,0.5966466272136871,178
32844,-87.14724900305973,-0.369458537094833,231
32861,-83.70602816705559,1.8485895406368444,445
32870,-86.63802176221603,-1.6124845644782,146
32879,-87.17595490965039,0.6317941026634138,177
32881,-85.91956028145387,0.3452639934432367,161
32899,-89.3399225416681,4.783282040331069,214
32906,-92.05975303135509,2.451400662252563,231
32923,-83.18505220937836,-2.213612896773753,219
32935,-89.37803766090985,-1.0300472253677184,352
32957,-88.223149001801,-0.8034852654604092,257
32962,-83.47679166505927,0.6815338818751111,290
32984,-89.08067434843386,-0.4388144885509732,518
33035,-89.7194514241813,3.2687032924633423,265
33052,-88.03052392924064,-1.622060748746886,411
33082,-66.53154856077047,1.607890388298376,504
33092,-82.34426705974865,-2.6127398628240504,442
33106,-86.41333936096726,-0.6242309904251125,169
33136,-85.03642851033048,1.0255689125696192,271
33182,-84.08944722809021,0.4907257391786403,293
33183,-90.4168101064959,2.086600733341493,289
33185,-92.48252902333996,6.835192963305995,410
33190,-95.99797658673452,8.646112219589572,336
33205,-87.12866841936712,0.2188737898115048,318
33209,-81.45979150364391,-1.2790199052651796,194
33221,-90.6368403790466,0.3593911415740179,351
33255,-86.81244912953294,-0.9714738444032772,188
33258,-88.68212066887627,1.4232941096527645,192
33260,-88.24541813172165,-0.7350013618086181,242
33272,-86.47146812183782,-1.313430795537508,203
33274,-85.85882530464632,-0.1914674531270791,60
33287,-86.75062115271763,1.7362288512673885,210
33308,-86.8002756384769,-1.4501537742800077,320
33319,-80.74203571964516,-6.541256279964874,359
33323,-83.88600087938998,2.046848396900538,179
33344,-87.96548362819138,0.0266260822622129,227
33349,-89.20190155100514,1.324700123875652,541
33357,-87.1731384067769,-1.5238635624395114,238
33376,-81.46509291539978,-1.5676215754137723,410
33384,-84.58526502511036,-2.3304831791149043,274
33395,-85.0722090453474,-3.066357273297613,206
33402,-90.87077498928132,-1.804986752997165,403
33483,-86.66439619420326,0.6412074298905479,341
33495,-79.85747487457905,-2.8511901402354134,278
33502,-86.68123734937657,-0.5419221258992647,222
33534,-84.2170462921564,1.0364538096425386,204
33575,-88.18865114491433,2.948355039370677,390
33581,-85.57249234993068,4.820976512168722,340
33587,-86.29817531489729,-2.3460086776730824,269
33610,-87.93577016950138,1.0257812148603955,176
33611,-86.77891787232079,-4.4376855012911305,272
33624,-89.55314410298465,3.476603601546832,311
33690,-82.63035105719415,4.600702505742671,316
33697,-91.7880495766076,-1.249864486148922,313
33713,-79.32668674775984,-0.9794403193037704,310
33729,-88.87657737569234,0.3656584785332846,220
33736,-80.2330317191457,-1.2752496149652277,422
33771,-85.51315135643341,-2.4569387320541,111
33773,-83.3957843516521,0.9757588918994892,250
33800,-84.36562842301937,0.6097793444275601,174
33803,-87.70603237650532,0.9117038857461848,330
33806,-86.68231077690437,0.2877245307229079,190
33818,-90.15059768092414,-2.284051220199733,290
33833,-85.76415126227494,-0.7044097983119056,265
33841,-85.1930787987103,0.9341086052975358,330
33857,-74.81381112039547,-4.9891603121047625,268
33863,-83.68777271481841,-1.005318031790567,252
33864,-88.2715397246178,1.1618151834163115,186
33889,-90.74628859002031,5.3549418067742005,159
33933,-75.50483374715557,-2.760215426425581,320
33936,-84.89255153295586,-1.2627937388475048,244
33974,-89.14439695388772,-1.6425187194423383,344
33981,-85.29473657196876,-1.571015417615602,402
33985,-90.29593987210892,3.080261539953388,377
33991,-88.38801782318072,0.1248731797540183,246
34022,-94.41158427329393,7.300315164545141,262
34046,-87.80042973231002,1.3201910721826058,251
34062,-78.10368124782782,0.0062015852228803,363
34065,-84.58272671670375,0.1929033346181778,161
34067,-86.9841772680249,1.2081698894147996,272
34078,-89.50257265079358,1.7102312380771372,239
34079,-77.39446671185443,-1.044834091720205,289
34083,-89.10401237702352,-0.0189749897105203,262
34103,-81.48025633684243,3.98185327196074,454
34124,-77.12559866271243,-2.6044883727847,426
34127,-84.3853310292871,0.0473033890043344,409
34140,-86.45533564891332,-3.4032406840495755,384
34143,-79.71031934058591,-0.59613239598459,259
34156,-92.2005186974048,5.158828743038384,270
34163,-86.80095351535736,-0.4279977642987732,210
34179,-89.9793639336029,1.7046413435659369,368
34180,-94.46509951216304,3.072982272294027,461
34187,-85.61937227577654,-1.8261814512226384,379
34189,-85.3370443987649,0.3146363025297453,170
34191,-89.3054782628413,5.183559693768284,310
34197,-83.59813966103137,-0.0619028448169126,163
34202,-83.16140193833795,-2.60217423832192,376
34207,-85.69636612129953,-1.0406731196593424,362
34214,-84.01706360552686,-1.7883515965531098,310
34218,-86.27648908039154,-2.1696311999473865,151
34224,-86.93450183571544,0.9287002235152244,293
34262,-86.4999633614868,1.3265850834376167,145
34268,-85.8663039809946,-5.04036570423297,323
34289,-85.7084408133094,2.4089686139038724,227
34313,-78.50349812254812,-0.0386333085598489,367
34332,-88.53718240478851,-1.7184385830975295,215
34334,-88.7784502817697,-2.7123250923229305,340
34344,-87.14306102374978,-0.1974059787803263,224
34345,-89.0507133206655,0.4187685192684747,213
34350,-82.18972400754258,-4.291827367485047,358
34366,-82.73197530202589,-1.893430329807068,229
34382,-89.18439021583201,1.8605066622621564,303
34395,-85.21010190271795,1.0859291961280304,417
34402,-90.79142351822728,6.6478639088362295,413
34409,-80.86170784197908,-9.748327713322803,346
34419,-93.82529323421087,1.5594628666086785,313
34426,-81.94974208781191,-2.207258787291684,247
34437,-84.57786021088157,-4.280384217498575,151
34440,-83.37808736188447,-5.110801633707459,427
34452,-83.57314593933532,-1.919733958700704,232
34467,-79.06394215937033,-3.751467540602247,302
34479,-88.65850430834035,2.48088556003262,244
34485,-87.70686092540831,-1.6921511779378886,460
34494,-88.01459143500168,5.135551579583498,363
34495,-87.48357735599286,1.2629228798812728,313
34504,-93.8805662447709,-0.6048651272825445,270
34511,-86.26482856490118,-0.789646597226522,240
34515,-89.67679119454009,-3.895326543627661,223
34518,-85.12583430587951,-1.8422777100707304,118
34544,-85.84957634950868,-3.183674583208139,260
34557,-85.7773347204185,1.6327622400337678,268
34570,-84.88925728302443,4.474642162649466,308
34576,-83.94136494679123,2.512612933093321,588
34579,-91.15417485561083,2.019075816608764,191
34584,-89.8995792430903,-0.5835399218271748,390
34587,-74.00047008703935,-6.876898017152274,501
34601,-94.12455360515884,4.165899452592711,382
34613,-86.96999186158945,-1.7615317342174672,188
34620,-89.15017045865915,-1.6391022494151153,254
34632,-91.12169410222596,0.5116167427615778,435
34637,-87.4988140608742,-0.1078465327049858,290
34650,-97.12954857774548,-1.838207073583528,425
34651,-101.90860128560384,1.7984655879311062,541
34656,-80.80517467942845,-3.23924632115758,387
34670,-94.06230430837172,4.878735352963234,421
34683,-81.4185249744547,-3.2144970358033795,333
34700,-87.74677174829615,-2.898247770373671,461
34716,-91.36654516232518,5.453077121865914,160
34725,-88.31808759361662,3.3657694193774685,214
34729,-83.79208070414992,0.3531549203796896,209
34743,-84.5573910692752,0.8310894872973341,103
34750,-89.06742209589325,1.1421354001466937,209
34758,-84.31360494268317,-3.2226642231083518,313
34770,-94.95288359583805,8.7119744920915,396
34785,-89.12119125025019,1.1810267551896854,284
34807,-86.91439114389422,0.3774677963313846,241
34810,-84.20832215162658,-1.8642908431129823,143
34823,-90.57266245791676,4.259592178165856,433
34826,-87.6624535949609,3.7622897438625618,211
34837,-82.32207655250447,0.6941003149217704,208
34842,-88.71357926745792,1.9773961890914211,251
34848,-90.37564665147144,-2.1706455870033365,230
34856,-91.60866561139528,-2.3405683219637425,543
34863,-94.37453597865948,3.4306391192771826,256
34869,-91.88143334343032,5.115708353143359,291
34882,-89.98948368476951,-0.255214943554936,159
34899,-88.94353490753537,1.4044038809196804,516
34954,-81.22415515621593,-9.355682890516183,373
34962,-88.35519818755506,4.877720336751444,185
34971,-85.05676156381415,-4.214370804503605,375
34981,-93.04191809628456,10.176230889711404,243
34995,-87.24933521754265,-2.321198527440436,310
34999,-85.26531942111943,-1.1429785837874225,141
35004,-88.55806035586762,2.096068907681208,454
35011,-87.34566367513948,-1.1757281648498117,431
