user_id,course_index,course_title,rating,course_cluster
U01424,3246,Learn and Understand AngularJS,2.7,2
U01424,3208,The Complete Ruby on Rails Developer Course,1.7,7
U01425,4264,Marketing Strategy,4.4,3
U01425,4564,Программирование на Python,5.0,3
U01425,4052,Getting Started With Music Theory,4.5,3
U01425,4304,Neural Networks and Deep Learning,4.9,6
U01425,4520,Understanding the Brain: The Neurobiology of Everyday Life,4.9,6
U01425,4493,The Science of Well-Being,4.9,6
U01425,4265,Marketing Verde,5.0,6
U01425,4379,Responsive Website Development and Design,4.5,3
U01425,4471,The Arts and Science of Relationships: Understanding Human Needs,5.0,3
U01425,4499,The Technology of Music Production,4.8,6
U01425,4270,Mastering Software Development in R,4.3,3
U01426,4551,iOS App Development with Swift,4.4,5
U01426,4493,The Science of Well-Being,4.9,6
U01426,3247,JavaScript: Understanding the Weird Parts,3.0,5
U01426,4132,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,4.8,6
U01426,4366,Python for Everybody,4.8,6
U01426,2827,Learn HTML5 Programming From Scratch,4.0,5
U01426,3684,AI For Everyone,5.0,6
U01426,4360,Python Basics,4.8,6
U01426,3969,Excel Skills for Business,4.4,6
U01426,4402,Sexualidad...mucho más que sexo,4.8,6
U01426,4551,iOS App Development with Swift,4.4,5
U01426,4360,Python Basics,4.3,6
U01427,3850,Creative Problem Solving,4.8,3
U01427,4133,International Law in Action: the Arbitration of International Disputes,4.8,6
U01427,3997,Finanzas personales,4.8,6
U01427,4493,The Science of Well-Being,4.9,6
U01427,3979,Fashion as Design,4.8,6
U01427,3984,Finance & Quantitative Modeling for Analysts,4.5,3
U01427,4382,Robotics,4.4,3
U01427,4036,Fundamentos de Finanzas Empresariales,5.0,6
U01427,3734,Applied Data Science with Python,4.5,3
U01427,2806,The Complete Web Developer Masterclass: Beginner To Advanced,1.5,7
U01427,4451,Supporting children with difficulties in reading and writing,4.8,6
U01427,3706,Advanced Machine Learning,5.0,3
U01428,3231,AngularJS JumpStart with Dan Wahlin,1.4,7
U01428,2782,Web Development By Doing: HTML / CSS From Scratch,1.3,7
U01428,3231,AngularJS JumpStart with Dan Wahlin,1.4,7
U01428,2701,Become a Web Developer from Scratch,2.3,7
U01428,3219,Learn Responsive Web Development from Scratch,1.8,7
U01428,2478,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,1.4,7
U01428,4091,How To Create a Website in a Weekend! (Project-Centered Course),2.8,5
U01428,3032,Coding for Entrepreneurs Basic,1.8,2
U01428,2779,Create An HTML5 Video Player From Scratch,1.0,7
U01428,3209,Docker Technologies for DevOps and Developers,1.0,7
U01429,572,Financial Analysis:  A Recipe for Success,1.0,4
U01429,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,1.7,2
U01429,2825,Learn Web Scraping with Node.js,1.1,4
U01429,4528,Using Python to Access Web Data,5.0,6
U01429,3385,Javascript Essentials,2.0,2
U01429,3289,Practical PHP: Master the Basics and Code Dynamic Websites,2.2,2
U01429,3032,Coding for Entrepreneurs Basic,2.3,2
U01429,2589,Web Design for Web Developers: Build Beautiful Websites!,2.5,2
U01429,2589,Web Design for Web Developers: Build Beautiful Websites!,2.5,2
U01429,3251,Learn and Understand NodeJS,2.7,2
U01429,3385,Javascript Essentials,2.0,2
U01429,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.7,2
U01430,3875,Data Science Math Skills,4.0,3
U01430,2508,Git a Web Developer Job: Mastering the Modern Workflow,1.2,4
U01430,3539,ASP.Net MVC Quick Start,1.3,4
U01430,3807,Career Success,4.4,3
U01430,8,Options Trading 3 : Advanced Stock Profit and Success Method,1.0,0
U01430,3408,Building Websites JavaScript and the DOM,1.6,4
U01430,1806,Learn Jazz Piano Today,1.0,0
U01430,3077,Web Design Creating websites from scratch,1.1,4
U01430,3874,Data Science,5.0,3
U01430,2634,Servlets and JSPs Tutorial: Learn Web Applications With Java,1.0,4
U01430,3104,Improved SEO with Rich Snippets and MicroData,1.1,4
U01431,2827,Learn HTML5 Programming From Scratch,4.0,5
U01431,4502,Think Again I: How to Understand Arguments,4.1,1
U01431,4389,SQL for Data Science,4.6,1
U01431,1131,An Intro into Trading the Financial Markets,1.0,0
U01431,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U01431,3314,Learn HTML & CSS: How To Start Your Web Development Career,1.7,4
U01431,4334,Positive Psychology,5.0,1
U01431,4365,Python for Data Science and AI,4.6,1
U01431,2615,Try Django 1.10 | Create a URL Shortening Service,1.0,0
U01431,4538,Weight Management: Beyond Balancing Calories,4.7,1
U01431,2827,Learn HTML5 Programming From Scratch,4.5,5
U01432,3323,Docker for Developers - Newest Version 1.12 with Swarm Mode,1.0,0
U01432,4285,Model Thinking,4.8,6
U01432,4460,Teach English Now! Foundational Principles,4.9,6
U01432,4085,Healthcare Marketplace,4.9,3
U01432,3799,Business and Financial Modeling,4.5,3
U01432,3807,Career Success,4.4,3
U01432,3734,Applied Data Science with Python,5.0,3
U01432,4010,Foundations of Positive Psychology,4.8,6
U01432,3993,Financial Reporting,4.8,6
U01432,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01432,4402,Sexualidad...mucho más que sexo,4.3,6
U01433,4287,Modern Art & Ideas,4.7,1
U01433,3875,Data Science Math Skills,4.0,3
U01433,2592,Quickstart AngularJS,2.4,2
U01433,3793,Business Statistics and Analysis,4.7,1
U01433,4071,Grammar and Punctuation,4.7,1
U01433,4478,The Data Scientist’s Toolbox,4.6,1
U01433,3032,Coding for Entrepreneurs Basic,2.3,2
U01433,4478,The Data Scientist’s Toolbox,5.0,1
U01433,3032,Coding for Entrepreneurs Basic,2.3,2
U01433,3032,Coding for Entrepreneurs Basic,2.3,2
U01433,4213,Java Programming and Software Engineering Fundamentals,4.6,1
U01433,1196,Illustrator CC MasterClass,1.0,0
U01434,4484,"The Modern World, Part Two: Global History since 1910",4.8,6
U01434,4152,Introduction to CSS3,4.3,6
U01434,4527,Using Databases with Python,4.8,6
U01434,3978,Explorando la Energía Sustentable,4.8,6
U01434,4000,First Step Korean,4.9,6
U01434,4554,Éxito Profesional,4.5,3
U01434,3032,Coding for Entrepreneurs Basic,2.3,2
U01434,3032,Coding for Entrepreneurs Basic,1.8,2
U01434,3951,Epidemics - the Dynamics of Infectious Diseases,4.8,6
U01434,4449,Supply Chain Operations,5.0,6
U01434,3385,Javascript Essentials,2.0,2
U01435,3939,English for Career Development,4.8,6
U01435,3949,Entrepreneurship Strategy: From Ideation to Exit,5.0,6
U01435,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U01435,3738,Aprender,4.8,6
U01435,4345,Primeros Auxilios Psicológicos (PAP),5.0,6
U01435,4366,Python for Everybody,4.8,6
U01435,3886,Databases and SQL for Data Science,4.7,1
U01435,4487,The Power of Microeconomics: Economic Principles in the Real World,4.7,1
U01435,4535,Vital Signs: Understanding What the Body Is Telling Us,4.3,6
U01435,3889,Deep Learning,5.0,6
U01436,4362,Python Data Structures,4.9,6
U01436,3254,Modern React with Redux,3.1,5
U01436,119,Introduction to Financial Modeling,1.9,7
U01436,238,Double your Forex Account using the MAGIC MA trading robot,1.0,0
U01436,2478,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,1.0,7
U01436,2066,Play Ukulele Now,1.0,0
U01436,3725,Anatomy: Musculoskeletal and Integumentary Systems,4.8,6
U01436,1896,Free Beginner Electric Guitar Lessons,1.9,7
U01436,1896,Free Beginner Electric Guitar Lessons,1.9,7
U01436,2827,Learn HTML5 Programming From Scratch,4.0,5
U01436,4366,Python for Everybody,4.8,6
U01437,119,Introduction to Financial Modeling,1.4,7
U01437,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U01437,1390,Professional Logo Design in Adobe Illustrator,1.5,7
U01437,2619,Learn Javascript & JQuery From Scratch,1.9,2
U01437,3256,The Complete ASP.NET MVC 5 Course,1.9,7
U01437,3246,Learn and Understand AngularJS,2.7,2
U01437,3219,Learn Responsive Web Development from Scratch,1.8,7
U01437,3246,Learn and Understand AngularJS,2.7,2
U01437,1979,Pianoforall - Incredible New Way To Learn Piano & Keyboard,2.4,2
U01437,2782,Web Development By Doing: HTML / CSS From Scratch,1.8,7
U01437,103,Stock Market Investing for Beginners,1.7,7
U01437,4452,Survey Data Collection and Analytics,4.3,3
U01438,3365,AngularJS For Beginners,1.5,7
U01438,3175,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,1.6,7
U01438,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.3,5
U01438,2827,Learn HTML5 Programming From Scratch,4.0,5
U01438,2701,Become a Web Developer from Scratch,1.8,7
U01438,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01438,2782,Web Development By Doing: HTML / CSS From Scratch,1.8,7
U01438,4244,Machine Learning and Reinforcement Learning in Finance,3.2,5
U01438,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.6,7
U01438,3247,JavaScript: Understanding the Weird Parts,3.5,5
U01438,119,Introduction to Financial Modeling,1.4,7
U01439,2827,Learn HTML5 Programming From Scratch,4.5,5
U01439,3247,JavaScript: Understanding the Weird Parts,4.0,5
U01439,3788,Business English,4.7,1
U01439,4029,Fundamentals of Project Planning and Management,4.7,1
U01439,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.8,5
U01439,3876,Data Science Methodology,4.6,1
U01439,3289,Practical PHP: Master the Basics and Code Dynamic Websites,2.2,2
U01439,2827,Learn HTML5 Programming From Scratch,4.0,5
U01439,4243,Machine Learning Foundations: A Case Study Approach,4.6,1
U01439,2827,Learn HTML5 Programming From Scratch,4.0,5
U01440,2827,Learn HTML5 Programming From Scratch,4.0,5
U01440,3807,Career Success,4.9,3
U01440,3984,Finance & Quantitative Modeling for Analysts,4.5,3
U01440,2827,Learn HTML5 Programming From Scratch,4.0,5
U01440,4183,Introduction to Operations Management,5.0,3
U01440,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01440,3874,Data Science,4.5,3
U01440,4566,Разработка интерфейсов: вёрстка и JavaScript,5.0,3
U01440,4496,The Strategy of Content Marketing,4.5,3
U01440,3247,JavaScript: Understanding the Weird Parts,4.0,5
U01441,3757,Basic Statistics,4.6,1
U01441,2621,The Ultimate Web Developer How To Guide,1.2,4
U01441,3889,Deep Learning,4.3,6
U01441,3684,AI For Everyone,4.8,6
U01441,4424,"Speak English Professionally: In Person, Online & On the Phone",4.6,1
U01441,3760,Become a CBRS Certified Professional Installer by Google,4.9,6
U01441,3932,Electronic Music Production,4.8,6
U01441,3741,Architecting with Google Compute Engine,4.7,1
U01441,4443,Successful Negotiation: Essential Strategies and Skills,4.3,6
U01441,4304,Neural Networks and Deep Learning,5.0,6
U01442,2814,The Complete JavaScript Course For Web Development Beginners,1.3,4
U01442,3313,HTML Introduction Course: Learn HTML in 2 hours!!!,1.1,4
U01442,1110,【１日でマスター！】今日からはじめる資産形成,1.1,4
U01442,2533,1 Hour CSS,1.2,4
U01442,2725,Create Startup Landing Page with Viral Marketing Strategies,1.1,4
U01442,2506,React JS and Redux - Mastering Web Apps,1.0,4
U01442,4148,Introduction to Big Data,4.6,1
U01442,1369,Create Stunning Infographics to Share your Ideas,1.1,4
U01442,3795,Business Strategy,4.7,1
U01442,1202,Discover How to Draw and paint Comics,1.6,4
U01442,2570,"Coding for Entrepreneurs: Learn Python, Django, and More.",1.3,4
U01443,2004,Getting Started with Playing Guitar,1.5,7
U01443,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,2.1,7
U01443,2662,The Complete HTML & CSS Course - From Novice To Professional,1.5,7
U01443,3328,Bootstrap 4 Quick Start: Code Modern Responsive Websites,1.1,7
U01443,1982,Complete Guitar System - Beginner to Advanced,1.6,7
U01443,2662,The Complete HTML & CSS Course - From Novice To Professional,1.5,7
U01443,3665,Beginner Photoshop to HTML5 and CSS3,2.2,7
U01443,103,Stock Market Investing for Beginners,1.7,7
U01443,3233,Ultimate Web Designer & Developer Course: Build 23 Projects!,1.8,7
U01443,3226,The Complete JavaScript Course: Build a Real-World Project,1.7,7
U01443,1409,Graphic Design - An Overview of the Field,1.0,7
U01443,2662,The Complete HTML & CSS Course - From Novice To Professional,2.0,7
U01444,4548,Write Your First Novel,4.4,3
U01444,4041,"GIS, Mapping, and Spatial Analysis",4.8,6
U01444,4379,Responsive Website Development and Design,4.5,3
U01444,4239,Linear Circuits 1: DC Analysis,5.0,1
U01444,3032,Coding for Entrepreneurs Basic,2.8,2
U01444,3977,Executive Data Science,4.5,3
U01444,4257,Managing Social and Human Capital,4.5,3
U01444,3896,Design and Make Infographics (Project-Centered Course),4.7,1
U01444,3807,Career Success,4.4,3
U01444,4268,Mastering Data Analysis in Excel,4.2,3
U01445,3068,Get started Creating Websites Everything you need provided,1.1,4
U01445,3104,Improved SEO with Rich Snippets and MicroData,1.1,4
U01445,3024,Learn Html5 & CSS3 from scratch,1.6,4
U01445,2508,Git a Web Developer Job: Mastering the Modern Workflow,1.7,4
U01445,3916,"Divide and Conquer, Sorting and Searching, and Randomized Algorithms",5.0,6
U01445,143,Accounting in 60 Minutes - A Brief Introduction,1.9,2
U01445,2819,Learn AngularJS Step By Step,1.3,4
U01445,3463,How to Make a Single Page Website for Freelancers & Agencies,1.0,4
U01445,3939,English for Career Development,5.0,6
U01445,3230,The Web Developer Bootcamp,5.0,6
U01445,4493,The Science of Well-Being,4.4,6
U01446,3291,Learn PHP Fundamentals From Scratch,1.5,7
U01446,4487,The Power of Microeconomics: Economic Principles in the Real World,5.0,1
U01446,3254,Modern React with Redux,3.1,5
U01446,3721,An Introduction to Programming the Internet of Things (IOT),4.6,1
U01446,4391,Sales Training for High Performing Teams,4.7,1
U01446,4096,IBM Applied AI,4.6,1
U01446,2827,Learn HTML5 Programming From Scratch,4.0,5
U01446,4311,Object Oriented Programming in Java,4.6,1
U01446,3231,AngularJS JumpStart with Dan Wahlin,1.9,7
U01446,4276,Mathematics for Machine Learning: PCA,3.5,5
U01446,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01447,3665,Beginner Photoshop to HTML5 and CSS3,1.7,7
U01447,4478,The Data Scientist’s Toolbox,4.6,1
U01447,2479,Learning Dynamic Website Design - PHP MySQL and JavaScript,1.9,7
U01447,3175,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,1.6,7
U01447,3224,Vue JS 2 - The Complete Guide (incl. Vue Router & Vuex),1.7,7
U01447,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.6,7
U01447,3328,Bootstrap 4 Quick Start: Code Modern Responsive Websites,1.6,7
U01447,38,Beginner to Pro in Excel: Financial Modeling and Valuation,1.5,7
U01447,3238,Learn Object Oriented PHP By Building a Complete Website,1.6,7
U01447,1982,Complete Guitar System - Beginner to Advanced,1.6,7
U01447,4447,Supply Chain Logistics,4.7,1
U01448,4263,Marketing Mix Implementation,4.6,1
U01448,4070,Google IT Support,4.8,6
U01448,4247,Machine Learning for Trading,4.4,5
U01448,3682,A Life of Happiness and Fulfillment,4.8,6
U01448,3452,Learn PHP Programming for Absolute Beginners,1.0,0
U01448,4017,Full-Stack Web Development with React,4.7,1
U01448,3945,Entrepreneurship,4.8,6
U01448,3383,Learn Ruby on Rails By Building Projects,1.0,0
U01448,2728,WordPress Backup And Restore Fundamentals,1.6,4
U01448,4362,Python Data Structures,4.9,6
U01448,3940,English for Journalism,4.8,6
U01448,2904,Get Results - Core Principles of Web Development Tricks Tips,1.2,4
U01449,2478,Learn Web Designing & HTML5/CSS3 Essentials in 4-Hours,1.4,7
U01449,38,Beginner to Pro in Excel: Financial Modeling and Valuation,1.5,7
U01449,4493,The Science of Well-Being,4.9,6
U01449,3976,"Excel/VBA for Creative Problem Solving, Part 1",4.8,6
U01449,4189,Introduction to Programming with MATLAB,4.8,6
U01449,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.1,7
U01449,40,The Complete Financial Analyst Course 2017,1.4,7
U01449,3997,Finanzas personales,4.8,6
U01449,4180,Introduction to International Criminal Law,4.8,6
U01449,103,Stock Market Investing for Beginners,1.7,7
U01449,2782,Web Development By Doing: HTML / CSS From Scratch,1.8,7
U01450,2814,The Complete JavaScript Course For Web Development Beginners,1.3,4
U01450,3032,Coding for Entrepreneurs Basic,2.3,2
U01450,3385,Javascript Essentials,1.5,2
U01450,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U01450,3032,Coding for Entrepreneurs Basic,2.8,2
U01450,2589,Web Design for Web Developers: Build Beautiful Websites!,2.5,2
U01450,3032,Coding for Entrepreneurs Basic,2.3,2
U01450,2589,Web Design for Web Developers: Build Beautiful Websites!,2.5,2
U01450,3184,Learn Angular 2 from Beginner to Advanced,1.3,4
U01450,3289,Practical PHP: Master the Basics and Code Dynamic Websites,2.2,2
U01451,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U01451,3197,Try Django 1.9 | Build a Blog and Learn Python's #1 Library,1.6,0
U01451,2908,PHP: Complete Registration and Login with Email Verification,1.1,4
U01451,2592,Quickstart AngularJS,1.4,2
U01451,2501,Rapid Website Design with Bootstrap,1.1,4
U01451,3319,AngularJS Authentication: Secure Your App with Auth0,1.0,4
U01451,494,Forex Basics,1.2,4
U01451,3337,HTML for Beginners,1.1,4
U01451,4182,Introduction to Mathematical Thinking,5.0,6
U01451,1461,Photoshop In-Depth: Master all of Photoshop's Tools Easily,2.1,7
U01452,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.8,5
U01452,4247,Machine Learning for Trading,3.9,5
U01452,4091,How To Create a Website in a Weekend! (Project-Centered Course),2.8,5
U01452,3175,Complete PHP Course With Bootstrap3 CMS System & Admin Panel,1.6,7
U01452,2479,Learning Dynamic Website Design - PHP MySQL and JavaScript,1.4,7
U01452,3254,Modern React with Redux,3.1,5
U01452,2827,Learn HTML5 Programming From Scratch,4.0,5
U01452,2779,Create An HTML5 Video Player From Scratch,1.0,7
U01452,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01452,2827,Learn HTML5 Programming From Scratch,4.0,5
U01452,1213,Photoshop for Entrepreneurs - Design 11 Practical Projects,1.9,7
U01453,4244,Machine Learning and Reinforcement Learning in Finance,4.2,5
U01453,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01453,4551,iOS App Development with Swift,3.9,5
U01453,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U01453,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.2,2
U01453,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U01453,2589,Web Design for Web Developers: Build Beautiful Websites!,3.0,2
U01453,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U01453,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01453,2827,Learn HTML5 Programming From Scratch,4.5,5
U01453,3247,JavaScript: Understanding the Weird Parts,3.5,5
U01454,2901,HTML CSS Easy steps to create a web template from scratch,1.6,4
U01454,2904,Get Results - Core Principles of Web Development Tricks Tips,1.7,4
U01454,2836,Master the Basics of HTML5 & CSS3: Beginner Web Development,1.3,4
U01454,2710,All about NodeJS,1.0,4
U01454,3247,JavaScript: Understanding the Weird Parts,3.5,5
U01454,47,Forex Robots: Expect To Earn 175% P.A. Forex Robot Included!,1.2,4
U01454,3363,PSD To a Creative Landing Page Using Twitter Bootstrap 3,1.2,4
U01454,2634,Servlets and JSPs Tutorial: Learn Web Applications With Java,1.2,4
U01454,3073,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,1.1,4
U01454,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.6,2
U01454,670,Como Investir em Ações para Iniciantes,1.1,4
U01454,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.7,2
U01455,1390,Professional Logo Design in Adobe Illustrator,1.5,7
U01455,3706,Advanced Machine Learning,4.5,3
U01455,2701,Become a Web Developer from Scratch,2.3,7
U01455,4416,Software Development Lifecycle,4.6,1
U01455,1896,Free Beginner Electric Guitar Lessons,1.9,7
U01455,2662,The Complete HTML & CSS Course - From Novice To Professional,1.5,7
U01455,103,Stock Market Investing for Beginners,1.7,7
U01455,3705,Advanced Data Science with IBM,4.4,3
U01455,2004,Getting Started with Playing Guitar,1.5,7
U01455,3770,Biostatistics in Public Health,4.8,6
U01455,3226,The Complete JavaScript Course: Build a Real-World Project,1.7,7
U01456,3290,Sass Workflow,1.3,4
U01456,32,The Complete Bitcoin Course: Get .001 Bitcoin In Your Wallet,1.1,4
U01456,2522,HTML5 Essentials for Beginners,1.1,4
U01456,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U01456,2827,Learn HTML5 Programming From Scratch,4.5,5
U01456,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.3,5
U01456,908,株式投資に向く性格に変えるための心理学を学ぶ,1.5,0
U01456,3247,JavaScript: Understanding the Weird Parts,3.5,5
U01456,3590,Become Exceptional in HTML and HTML5,1.0,4
U01456,55,Dividend Investing: Build Your Portfolio for a Better Future,1.1,0
U01456,2827,Learn HTML5 Programming From Scratch,4.0,5
U01457,3336,Learn Bootstrap3 With Multi Purposes Single Page Layout,1.1,0
U01457,3984,Finance & Quantitative Modeling for Analysts,4.5,3
U01457,3878,Data Science: Statistics and Machine Learning,4.4,3
U01457,2574,How to Make an Online Portfolio Website from Scratch ,1.1,4
U01457,4270,Mastering Software Development in R,4.3,3
U01457,4264,Marketing Strategy,4.4,3
U01457,1989,Quicklessons Piano Course - Learn to Play Piano by Ear!,1.6,0
U01457,1894,Virtual Piano Lessons - A New Way To Learn Piano,1.0,0
U01457,3984,Finance & Quantitative Modeling for Analysts,4.0,3
U01457,2607,Introduction to Web Development,1.0,0
U01457,727,Introduction to the CFA Program,1.0,0
U01457,4550,e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age,4.0,3
U01458,3179,First Web Application with Spring Boot,1.0,0
U01458,40,The Complete Financial Analyst Course 2017,1.0,7
U01458,249,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),1.1,0
U01458,3384,Canvas image Creator HTML5 JavaScript project from Scratch,1.0,0
U01458,101,Introduction to Financial Statement Analysis,1.0,0
U01458,4268,Mastering Data Analysis in Excel,4.2,3
U01458,4099,IT Fundamentals for Cybersecurity,4.5,3
U01458,4564,Программирование на Python,4.5,3
U01458,4471,The Arts and Science of Relationships: Understanding Human Needs,4.5,3
U01458,3483,Introduction to PHP Slim Microframework,1.0,0
U01458,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01458,4193,Introduction to Spreadsheets and Models,4.2,3
U01459,2827,Learn HTML5 Programming From Scratch,4.0,5
U01459,3204,Angular 4 (formerly Angular 2) - The Complete Guide,3.8,5
U01459,3247,JavaScript: Understanding the Weird Parts,3.5,5
U01459,2589,Web Design for Web Developers: Build Beautiful Websites!,2.0,2
U01459,2783,Build Your First Website in 1 Week with HTML5 and CSS3,2.1,2
U01459,4551,iOS App Development with Swift,4.4,5
U01459,103,Stock Market Investing for Beginners,1.7,7
U01459,2827,Learn HTML5 Programming From Scratch,3.5,5
U01459,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.8,5
U01459,2827,Learn HTML5 Programming From Scratch,4.0,5
U01460,1896,Free Beginner Electric Guitar Lessons,1.9,7
U01460,1798,"7 Ways A Beginner Guitarist Can Sound Better, Instantly!",1.1,0
U01460,3270,JavaScript Fundamentals,1.0,0
U01460,1489,Mastering Retouching and Restoration (15 projects Included),1.0,0
U01460,1896,Free Beginner Electric Guitar Lessons,1.9,7
U01460,119,Introduction to Financial Modeling,1.4,7
U01460,3289,Practical PHP: Master the Basics and Code Dynamic Websites,1.7,2
U01460,2592,Quickstart AngularJS,1.4,2
U01460,492,Bitcoin or How I Learned to Stop Worrying and Love Crypto,1.6,7
U01460,1989,Quicklessons Piano Course - Learn to Play Piano by Ear!,1.1,0
U01460,40,The Complete Financial Analyst Course 2017,1.4,7
U01460,2724,WordPress : An Overview,1.5,0
U01461,3227,Angular (Angular 2 or 4) & NodeJS - The MEAN Stack Guide,2.0,7
U01461,3665,Beginner Photoshop to HTML5 and CSS3,1.7,7
U01461,3157,"Earn Big Profits With Web Development, Simple and Easy!",1.0,0
U01461,976,Accounting for CA CPT Exams Part I,1.0,0
U01461,3233,Ultimate Web Designer & Developer Course: Build 23 Projects!,2.3,7
U01461,2779,Create An HTML5 Video Player From Scratch,1.4,7
U01461,2500,Ultimate Web Developer Course Build 10 Websites from Scratch,1.1,0
U01461,2624,Drupal Tutorial : Drupal 8 Beginner to Expert in 8 PROJECTS,1.0,0
U01461,3037,Learn to Build Web Apps using D3JS,1.0,0
U01461,566,Financial Modeling - Build Your Own 3 Statement Projection,1.0,0
U01461,2221,"Beginner's Guitar: Tuning, Strumming, and Chords!",1.0,0
U01462,3032,Coding for Entrepreneurs Basic,2.3,2
U01462,2783,Build Your First Website in 1 Week with HTML5 and CSS3,3.1,2
U01462,4437,Strategic Management and Innovation,4.7,1
U01462,3251,Learn and Understand NodeJS,2.7,2
U01462,3760,Become a CBRS Certified Professional Installer by Google,4.9,6
U01462,4493,The Science of Well-Being,4.9,6
U01462,3877,Data Science: Foundations using R,5.0,1
U01462,4311,Object Oriented Programming in Java,4.6,1
U01462,4460,Teach English Now! Foundational Principles,4.9,6
U01462,4366,Python for Everybody,4.8,6
U01462,3889,Deep Learning,4.8,6
U01462,4443,Successful Negotiation: Essential Strategies and Skills,4.3,6
U01463,4480,The Global Financial Crisis,4.8,6
U01463,3849,Crash Course on Python,4.8,6
U01463,4352,Programming for Everybody (Getting Started with Python),4.8,6
U01463,2589,Web Design for Web Developers: Build Beautiful Websites!,2.0,2
U01463,4352,Programming for Everybody (Getting Started with Python),4.8,6
U01463,3991,Financial Markets,4.8,6
U01463,4366,Python for Everybody,4.8,6
U01463,4265,Marketing Verde,4.8,6
U01463,4132,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,4.8,6
U01463,3987,Financial Accounting Fundamentals,4.8,6
U01463,3684,AI For Everyone,4.3,6
U01464,3032,Coding for Entrepreneurs Basic,2.3,2
U01464,3246,Learn and Understand AngularJS,3.2,2
U01464,3289,Practical PHP: Master the Basics and Code Dynamic Websites,2.7,2
U01464,49,Option Trading for Rookies:  Understand Options Completely,1.0,0
U01464,3561,Complete JavaScript Course for Beginners with Easy Examples,1.1,0
U01464,2839,Beginning Web development Learn the basics of HTML,1.0,0
U01464,4387,SAS Programmer,5.0,6
U01464,4345,Primeros Auxilios Psicológicos (PAP),4.8,6
U01464,3385,Javascript Essentials,2.0,2
U01464,2039,The Complete Piano Course - Master The Piano,1.1,0
U01464,3947,Entrepreneurship 2: Launching your Start-Up,5.0,6
U01464,2023,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,1.0,0
U01465,2589,Web Design for Web Developers: Build Beautiful Websites!,2.0,2
U01465,143,Accounting in 60 Minutes - A Brief Introduction,1.9,2
U01465,4276,Mathematics for Machine Learning: PCA,4.0,5
U01465,2827,Learn HTML5 Programming From Scratch,3.5,5
U01465,3208,The Complete Ruby on Rails Developer Course,1.7,7
U01465,3254,Modern React with Redux,3.1,5
U01465,1213,Photoshop for Entrepreneurs - Design 11 Practical Projects,1.0,7
U01465,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01465,3325,HTML and CSS for Beginners - Build a Website & Launch ONLINE,2.7,2
U01465,2827,Learn HTML5 Programming From Scratch,4.5,5
U01465,4091,How To Create a Website in a Weekend! (Project-Centered Course),3.3,5
U01466,1461,Photoshop In-Depth: Master all of Photoshop's Tools Easily,1.6,7
U01466,1409,Graphic Design - An Overview of the Field,1.0,7
